,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
3541372,PH,Philippines,Caraga,,,PH-13,,ChIJoSl4oDSaATMRuL0izHPiV1s,2021-06-17,-5.0,39.0,15.0,-27.0,-28.0,12.0
3541373,PH,Philippines,Caraga,,,PH-13,,ChIJoSl4oDSaATMRuL0izHPiV1s,2021-06-18,-12.0,25.0,12.0,-33.0,-21.0,14.0
3541374,PH,Philippines,Caraga,,,PH-13,,ChIJoSl4oDSaATMRuL0izHPiV1s,2021-06-19,-13.0,26.0,14.0,-29.0,-4.0,8.0
3541375,PH,Philippines,Caraga,,,PH-13,,ChIJoSl4oDSaATMRuL0izHPiV1s,2021-06-20,-14.0,22.0,29.0,-25.0,-3.0,5.0
3541376,PH,Philippines,Caraga,,,PH-13,,ChIJoSl4oDSaATMRuL0izHPiV1s,2021-06-21,-7.0,30.0,14.0,-27.0,-27.0,14.0
3541377,PH,Philippines,Caraga,,,PH-13,,ChIJoSl4oDSaATMRuL0izHPiV1s,2021-06-22,-9.0,30.0,12.0,-32.0,-29.0,13.0
3541378,PH,Philippines,Caraga,,,PH-13,,ChIJoSl4oDSaATMRuL0izHPiV1s,2021-06-23,-4.0,36.0,13.0,-25.0,-27.0,12.0
3541379,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-15,7.0,6.0,3.0,3.0,4.0,0.0
3541380,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-16,5.0,5.0,2.0,-2.0,0.0,2.0
3541381,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-17,-1.0,1.0,0.0,-2.0,11.0,1.0
3541382,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-18,-1.0,0.0,1.0,-2.0,5.0,1.0
3541383,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-19,-3.0,-4.0,-2.0,-6.0,4.0,1.0
3541384,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-20,-3.0,-4.0,-3.0,-9.0,5.0,1.0
3541385,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-21,-2.0,0.0,-2.0,-5.0,8.0,1.0
3541386,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-22,3.0,2.0,4.0,6.0,5.0,1.0
3541387,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-23,0.0,1.0,2.0,-1.0,1.0,2.0
3541388,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-24,3.0,3.0,3.0,-2.0,8.0,1.0
3541389,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-25,7.0,4.0,15.0,0.0,-40.0,10.0
3541390,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-26,-2.0,-2.0,-1.0,-3.0,5.0,0.0
3541391,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-27,-2.0,-1.0,-4.0,-8.0,7.0,1.0
3541392,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-28,-1.0,1.0,-3.0,-7.0,9.0,1.0
3541393,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-02-29,5.0,6.0,1.0,-4.0,8.0,1.0
3541394,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-01,4.0,6.0,1.0,-8.0,3.0,2.0
3541395,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-02,-4.0,-1.0,-6.0,-11.0,11.0,1.0
3541396,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-03,0.0,2.0,-1.0,-6.0,6.0,0.0
3541397,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-04,-1.0,1.0,-4.0,-7.0,5.0,1.0
3541398,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-05,1.0,3.0,-3.0,-7.0,8.0,1.0
3541399,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-06,-1.0,2.0,-3.0,-8.0,8.0,1.0
3541400,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-07,0.0,2.0,1.0,-1.0,4.0,1.0
3541401,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-08,-2.0,1.0,-1.0,-8.0,2.0,2.0
3541402,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-09,-1.0,1.0,-4.0,-7.0,11.0,1.0
3541403,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-10,0.0,3.0,-2.0,-7.0,-8.0,3.0
3541404,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-11,-3.0,6.0,-4.0,-8.0,-8.0,5.0
3541405,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-12,-3.0,6.0,-4.0,-10.0,-8.0,5.0
3541406,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-13,-7.0,11.0,-9.0,-8.0,-10.0,7.0
3541407,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-14,-14.0,4.0,-18.0,-6.0,-7.0,6.0
3541408,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-15,-35.0,-12.0,-28.0,-42.0,-8.0,10.0
3541409,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-16,-24.0,-1.0,-13.0,-33.0,-29.0,14.0
3541410,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-17,-50.0,-16.0,-24.0,-49.0,-54.0,21.0
3541411,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-18,-66.0,-39.0,-37.0,-66.0,-65.0,27.0
3541412,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-19,-71.0,-46.0,-41.0,-70.0,-67.0,29.0
3541413,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-20,-75.0,-51.0,-50.0,-76.0,-69.0,33.0
3541414,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-21,-78.0,-56.0,-57.0,-78.0,-59.0,27.0
3541415,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-22,-81.0,-63.0,-61.0,-81.0,-50.0,24.0
3541416,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-23,-76.0,-55.0,-50.0,-79.0,-70.0,33.0
3541417,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-24,-77.0,-56.0,-49.0,-77.0,-73.0,32.0
3541418,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-25,-77.0,-57.0,-50.0,-77.0,-72.0,32.0
3541419,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-26,-77.0,-57.0,-51.0,-77.0,-72.0,32.0
3541420,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-27,-77.0,-53.0,-54.0,-79.0,-71.0,35.0
3541421,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-28,-80.0,-59.0,-61.0,-81.0,-61.0,29.0
3541422,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-29,-84.0,-71.0,-65.0,-84.0,-52.0,26.0
3541423,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-30,-78.0,-62.0,-52.0,-81.0,-71.0,34.0
3541424,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-03-31,-78.0,-60.0,-51.0,-80.0,-74.0,33.0
3541425,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-01,-79.0,-61.0,-52.0,-80.0,-73.0,33.0
3541426,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-02,-79.0,-61.0,-52.0,-80.0,-73.0,33.0
3541427,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-03,-80.0,-61.0,-55.0,-81.0,-72.0,36.0
3541428,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-04,-81.0,-63.0,-62.0,-82.0,-61.0,30.0
3541429,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-05,-85.0,-72.0,-65.0,-86.0,-52.0,27.0
3541430,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-06,-76.0,-58.0,-51.0,-81.0,-70.0,34.0
3541431,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-07,-75.0,-55.0,-50.0,-79.0,-72.0,33.0
3541432,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-08,-74.0,-53.0,-49.0,-78.0,-72.0,32.0
3541433,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-09,-83.0,-67.0,-52.0,-83.0,-77.0,34.0
3541434,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-10,-89.0,-79.0,-61.0,-88.0,-79.0,40.0
3541435,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-11,-81.0,-63.0,-62.0,-84.0,-63.0,30.0
3541436,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-12,-84.0,-71.0,-65.0,-87.0,-51.0,26.0
3541437,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-13,-75.0,-56.0,-51.0,-81.0,-69.0,34.0
3541438,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-14,-75.0,-54.0,-49.0,-79.0,-71.0,33.0
3541439,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-15,-75.0,-55.0,-51.0,-79.0,-71.0,33.0
3541440,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-16,-77.0,-57.0,-51.0,-80.0,-71.0,33.0
3541441,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-17,-79.0,-60.0,-55.0,-83.0,-70.0,37.0
3541442,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-18,-81.0,-62.0,-61.0,-83.0,-59.0,29.0
3541443,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-19,-86.0,-74.0,-66.0,-87.0,-51.0,27.0
3541444,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-20,-76.0,-57.0,-51.0,-82.0,-68.0,34.0
3541445,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-21,-78.0,-59.0,-52.0,-81.0,-71.0,33.0
3541446,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-22,-78.0,-61.0,-52.0,-80.0,-71.0,33.0
3541447,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-23,-79.0,-61.0,-53.0,-81.0,-70.0,33.0
3541448,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-24,-80.0,-62.0,-57.0,-83.0,-69.0,37.0
3541449,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-25,-81.0,-64.0,-63.0,-84.0,-58.0,30.0
3541450,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-26,-86.0,-75.0,-67.0,-87.0,-50.0,26.0
3541451,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-27,-76.0,-58.0,-52.0,-81.0,-66.0,33.0
3541452,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-28,-76.0,-57.0,-51.0,-80.0,-69.0,32.0
3541453,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-29,-75.0,-55.0,-49.0,-78.0,-68.0,31.0
3541454,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-04-30,-83.0,-47.0,-55.0,-71.0,-67.0,32.0
3541455,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-01,-85.0,-51.0,-58.0,-77.0,-71.0,36.0
3541456,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-02,-86.0,-53.0,-64.0,-77.0,-56.0,29.0
3541457,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-03,-89.0,-69.0,-67.0,-82.0,-48.0,26.0
3541458,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-04,-82.0,-47.0,-56.0,-73.0,-64.0,32.0
3541459,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-05,-82.0,-45.0,-52.0,-70.0,-67.0,30.0
3541460,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-06,-81.0,-43.0,-54.0,-68.0,-66.0,31.0
3541461,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-07,-81.0,-44.0,-54.0,-70.0,-66.0,31.0
3541462,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-08,-82.0,-44.0,-57.0,-72.0,-63.0,34.0
3541463,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-09,-83.0,-47.0,-62.0,-73.0,-51.0,28.0
3541464,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-10,-85.0,-60.0,-63.0,-79.0,-42.0,24.0
3541465,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-11,-80.0,-41.0,-53.0,-70.0,-61.0,32.0
3541466,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-12,-80.0,-42.0,-51.0,-68.0,-64.0,31.0
3541467,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-13,-80.0,-42.0,-52.0,-67.0,-63.0,31.0
3541468,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-14,-79.0,-41.0,-52.0,-68.0,-63.0,30.0
3541469,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-15,-81.0,-45.0,-55.0,-71.0,-62.0,32.0
3541470,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-16,-78.0,-39.0,-58.0,-69.0,-46.0,22.0
3541471,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-17,-83.0,-55.0,-64.0,-76.0,-37.0,23.0
3541472,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-18,-70.0,-26.0,-51.0,-60.0,-52.0,28.0
3541473,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-19,-72.0,-29.0,-50.0,-58.0,-56.0,27.0
3541474,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-20,-69.0,-30.0,-49.0,-57.0,-55.0,28.0
3541475,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-21,-71.0,-31.0,-50.0,-59.0,-55.0,28.0
3541476,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-22,-73.0,-33.0,-55.0,-63.0,-52.0,30.0
3541477,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-23,-75.0,-38.0,-61.0,-67.0,-39.0,25.0
3541478,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-24,-82.0,-55.0,-63.0,-75.0,-33.0,24.0
3541479,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-25,-70.0,-29.0,-50.0,-64.0,-59.0,30.0
3541480,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-26,-69.0,-29.0,-49.0,-57.0,-51.0,26.0
3541481,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-27,-69.0,-30.0,-48.0,-54.0,-52.0,27.0
3541482,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-28,-70.0,-31.0,-50.0,-57.0,-51.0,27.0
3541483,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-29,-71.0,-28.0,-53.0,-59.0,-48.0,29.0
3541484,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-30,-71.0,-30.0,-58.0,-61.0,-31.0,22.0
3541485,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-05-31,-78.0,-48.0,-59.0,-70.0,-25.0,22.0
3541486,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-01,-61.0,-14.0,-45.0,-49.0,-40.0,24.0
3541487,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-02,-62.0,-17.0,-44.0,-46.0,-46.0,24.0
3541488,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-03,-61.0,-16.0,-44.0,-42.0,-45.0,24.0
3541489,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-04,-62.0,-17.0,-44.0,-45.0,-44.0,24.0
3541490,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-05,-58.0,-17.0,-46.0,-50.0,-42.0,26.0
3541491,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-06,-60.0,-21.0,-51.0,-53.0,-24.0,20.0
3541492,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-07,-67.0,-37.0,-53.0,-64.0,-19.0,20.0
3541493,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-08,-51.0,-11.0,-41.0,-48.0,-38.0,23.0
3541494,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-09,-53.0,-15.0,-38.0,-44.0,-43.0,22.0
3541495,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-10,-53.0,-16.0,-39.0,-43.0,-43.0,23.0
3541496,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-11,-51.0,-16.0,-40.0,-41.0,-43.0,22.0
3541497,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-12,-59.0,-22.0,-47.0,-58.0,-53.0,29.0
3541498,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-13,-56.0,-19.0,-50.0,-53.0,-25.0,20.0
3541499,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-14,-64.0,-35.0,-51.0,-61.0,-16.0,19.0
3541500,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-15,-46.0,-8.0,-39.0,-44.0,-37.0,22.0
3541501,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-16,-44.0,-6.0,-34.0,-37.0,-40.0,20.0
3541502,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-17,-47.0,-10.0,-36.0,-39.0,-40.0,21.0
3541503,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-18,-46.0,-20.0,-23.0,-47.0,-39.0,21.0
3541504,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-19,-51.0,-25.0,-30.0,-52.0,-39.0,25.0
3541505,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-20,-48.0,-18.0,-34.0,-50.0,-18.0,17.0
3541506,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-21,-55.0,-31.0,-35.0,-62.0,-9.0,17.0
3541507,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-22,-42.0,-17.0,-19.0,-45.0,-35.0,22.0
3541508,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-23,-43.0,-18.0,-18.0,-45.0,-41.0,21.0
3541509,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-24,-44.0,-19.0,-20.0,-43.0,-40.0,21.0
3541510,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-25,-44.0,-19.0,-21.0,-45.0,-38.0,21.0
3541511,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-26,-47.0,-18.0,-24.0,-47.0,-37.0,23.0
3541512,PH,Philippines,Central Luzon,,,PH-03,,ChIJ4UqGC8MvlzMRNAh-R31d2qw,2020-06-27,-48.0,-21.0,-32.0,-49.0,-20.0,17.0
